Date,Hora,Zone,Demand
28/05/2022,11,GERENCIA,3391.36
28/05/2022,12,GERENCIA,3514.45
28/05/2022,13,GERENCIA,3685.53
28/05/2022,14,GERENCIA,3859.67
28/05/2022,15,GERENCIA,4042.92
28/05/2022,16,GERENCIA,4194.3
28/05/2022,17,GERENCIA,4266.78
28/05/2022,18,GERENCIA,4262.28
28/05/2022,19,GERENCIA,4138.38
28/05/2022,20,GERENCIA,3929.34
28/05/2022,21,GERENCIA,3866.46
28/05/2022,22,GERENCIA,3944.95
28/05/2022,23,GERENCIA,3958.11
28/05/2022,24,GERENCIA,3930.28
29/05/2022,1,GERENCIA,3811.58
29/05/2022,2,GERENCIA,3670.35
29/05/2022,3,GERENCIA,3540.48
29/05/2022,4,GERENCIA,3407.83
29/05/2022,5,GERENCIA,3252.49
29/05/2022,6,GERENCIA,3151.83
29/05/2022,7,GERENCIA,2990.37
29/05/2022,8,GERENCIA,2915.91
29/05/2022,9,GERENCIA,2958.88
29/05/2022,10,GERENCIA,3082.49
29/05/2022,11,GERENCIA,3182.09
29/05/2022,12,GERENCIA,3277.36
29/05/2022,13,GERENCIA,3401.81
29/05/2022,14,GERENCIA,3537.43
29/05/2022,15,GERENCIA,3656
29/05/2022,16,GERENCIA,3784.91
29/05/2022,17,GERENCIA,3860.68
29/05/2022,18,GERENCIA,3850.98
29/05/2022,19,GERENCIA,3753.85
29/05/2022,20,GERENCIA,3604.76
29/05/2022,21,GERENCIA,3657.97
29/05/2022,22,GERENCIA,3814.37
29/05/2022,23,GERENCIA,3883.14
29/05/2022,24,GERENCIA,3841.06
30/05/2022,1,GERENCIA,3708.98
30/05/2022,2,GERENCIA,3557.99
30/05/2022,3,GERENCIA,3417.83
30/05/2022,4,GERENCIA,3281.6
30/05/2022,5,GERENCIA,3157.54
30/05/2022,6,GERENCIA,3063.83
30/05/2022,7,GERENCIA,2930.25
30/05/2022,8,GERENCIA,2903.46
30/05/2022,9,GERENCIA,3106
30/05/2022,10,GERENCIA,3308.41
30/05/2022,11,GERENCIA,3457.93
30/05/2022,12,GERENCIA,3599.77
30/05/2022,13,GERENCIA,3712.6
30/05/2022,14,GERENCIA,3880.3
30/05/2022,15,GERENCIA,4106.01
30/05/2022,16,GERENCIA,4253.46
30/05/2022,17,GERENCIA,4311.84
30/05/2022,18,GERENCIA,4250.2
30/05/2022,19,GERENCIA,4096.34
30/05/2022,20,GERENCIA,3877.17
30/05/2022,21,GERENCIA,3880.85
30/05/2022,22,GERENCIA,4037.24
30/05/2022,23,GERENCIA,4096.18
30/05/2022,24,GERENCIA,4029.84
31/05/2022,1,GERENCIA,3876.36
31/05/2022,2,GERENCIA,3677.89
31/05/2022,3,GERENCIA,3500.34
31/05/2022,4,GERENCIA,3352.01
31/05/2022,5,GERENCIA,3209.08
31/05/2022,6,GERENCIA,3118.72
31/05/2022,7,GERENCIA,2965.76
31/05/2022,8,GERENCIA,2921.85
31/05/2022,9,GERENCIA,3093.01
31/05/2022,10,GERENCIA,3291.26
31/05/2022,11,GERENCIA,3429.98
31/05/2022,12,GERENCIA,3562.95
31/05/2022,13,GERENCIA,3708.74
31/05/2022,14,GERENCIA,3891.26
31/05/2022,15,GERENCIA,4115.22
31/05/2022,16,GERENCIA,4260.94
31/05/2022,17,GERENCIA,4304.98
31/05/2022,18,GERENCIA,4251.12
31/05/2022,19,GERENCIA,4093.82
31/05/2022,20,GERENCIA,3853.18
31/05/2022,21,GERENCIA,3847.81
31/05/2022,22,GERENCIA,4014.9
31/05/2022,23,GERENCIA,4067.3
31/05/2022,24,GERENCIA,4013.26
01/06/2022,1,GERENCIA,3865.7
01/06/2022,2,GERENCIA,3709.09
01/06/2022,3,GERENCIA,3545.66
01/06/2022,4,GERENCIA,3396.13
01/06/2022,5,GERENCIA,3232.46
01/06/2022,6,GERENCIA,3110.55
01/06/2022,7,GERENCIA,2987.89
01/06/2022,8,GERENCIA,2943.67
01/06/2022,9,GERENCIA,3091.05
01/06/2022,10,GERENCIA,3266.97
01/06/2022,11,GERENCIA,3380.45
01/06/2022,12,GERENCIA,3506.47
01/06/2022,13,GERENCIA,3623.63
01/06/2022,14,GERENCIA,3784.09
01/06/2022,15,GERENCIA,3985.81
01/06/2022,16,GERENCIA,4143.21
01/06/2022,17,GERENCIA,4207.48
01/06/2022,18,GERENCIA,4162.14
01/06/2022,19,GERENCIA,4000.15
01/06/2022,20,GERENCIA,3787.68
01/06/2022,21,GERENCIA,3807.12
01/06/2022,22,GERENCIA,3960.04
01/06/2022,23,GERENCIA,4037.52
01/06/2022,24,GERENCIA,3975.59
02/06/2022,1,GERENCIA,3834.19
02/06/2022,2,GERENCIA,3650.77
02/06/2022,3,GERENCIA,3483.85
02/06/2022,4,GERENCIA,3337.96
02/06/2022,5,GERENCIA,3218.63
02/06/2022,6,GERENCIA,3120.19
02/06/2022,7,GERENCIA,2979.86
02/06/2022,8,GERENCIA,2915.13
02/06/2022,9,GERENCIA,3066.08
02/06/2022,10,GERENCIA,3198.76
02/06/2022,11,GERENCIA,3301.38
02/06/2022,12,GERENCIA,3428.37
02/06/2022,13,GERENCIA,3568.86
02/06/2022,14,GERENCIA,3741.3
02/06/2022,15,GERENCIA,3952.55
02/06/2022,16,GERENCIA,4097.41
02/06/2022,17,GERENCIA,4152.82
02/06/2022,18,GERENCIA,4100.15
02/06/2022,19,GERENCIA,3957.39
02/06/2022,20,GERENCIA,3769.18
02/06/2022,21,GERENCIA,3780.37
02/06/2022,22,GERENCIA,3944.13
02/06/2022,23,GERENCIA,4012.02
02/06/2022,24,GERENCIA,3967.48
03/06/2022,1,GERENCIA,3817.02
03/06/2022,2,GERENCIA,3658.82
03/06/2022,3,GERENCIA,3528.85
03/06/2022,4,GERENCIA,3400.67
03/06/2022,5,GERENCIA,3277.31
03/06/2022,6,GERENCIA,3189.34
03/06/2022,7,GERENCIA,3074.89
03/06/2022,8,GERENCIA,2985.46
03/06/2022,9,GERENCIA,3132.32
03/06/2022,10,GERENCIA,3304.88
03/06/2022,11,GERENCIA,3404.07
03/06/2022,12,GERENCIA,3533.55
03/06/2022,13,GERENCIA,3675.85
03/06/2022,14,GERENCIA,3825.5
03/06/2022,15,GERENCIA,4004.34
03/06/2022,16,GERENCIA,4131.58
03/06/2022,17,GERENCIA,4205.55
03/06/2022,18,GERENCIA,4166.58
03/06/2022,19,GERENCIA,4025.14
03/06/2022,20,GERENCIA,3810.64
03/06/2022,21,GERENCIA,3786.64
03/06/2022,22,GERENCIA,3894.79
03/06/2022,23,GERENCIA,3956.3
03/06/2022,24,GERENCIA,3936.45
04/06/2022,1,GERENCIA,3836.14
04/06/2022,2,GERENCIA,3681.24
04/06/2022,3,GERENCIA,3537.76
04/06/2022,4,GERENCIA,3409.48
04/06/2022,5,GERENCIA,3286.93
04/06/2022,6,GERENCIA,3210.43
04/06/2022,7,GERENCIA,3063
04/06/2022,8,GERENCIA,2936.11
04/06/2022,9,GERENCIA,3017.03
04/06/2022,10,GERENCIA,3160.53
04/06/2022,11,GERENCIA,3283.11
04/06/2022,12,GERENCIA,3425.18
04/06/2022,13,GERENCIA,3585.21
04/06/2022,14,GERENCIA,3755.71
04/06/2022,15,GERENCIA,3944.66
04/06/2022,16,GERENCIA,4068.33
04/06/2022,17,GERENCIA,4155.76
04/06/2022,18,GERENCIA,4128.08
04/06/2022,19,GERENCIA,4000.39
04/06/2022,20,GERENCIA,3807.86
04/06/2022,21,GERENCIA,3747.24
04/06/2022,22,GERENCIA,3822.52
04/06/2022,23,GERENCIA,3863.33
04/06/2022,24,GERENCIA,3820.67
05/06/2022,1,GERENCIA,3715.5
05/06/2022,2,GERENCIA,3582.86
05/06/2022,3,GERENCIA,3446.45
05/06/2022,4,GERENCIA,3325.22
05/06/2022,5,GERENCIA,3210.24
05/06/2022,6,GERENCIA,3113.61
05/06/2022,7,GERENCIA,2952.09
05/06/2022,8,GERENCIA,2848.14
05/06/2022,9,GERENCIA,2893.6
05/06/2022,10,GERENCIA,2992.9
05/06/2022,11,GERENCIA,3099.28
05/06/2022,12,GERENCIA,3220.36
05/06/2022,13,GERENCIA,3368.85
05/06/2022,14,GERENCIA,3539.33
05/06/2022,15,GERENCIA,3724.1
05/06/2022,16,GERENCIA,3843.44
05/06/2022,17,GERENCIA,3935.39
05/06/2022,18,GERENCIA,3931.81
05/06/2022,19,GERENCIA,3828.35
05/06/2022,20,GERENCIA,3678.47
05/06/2022,21,GERENCIA,3693.02
05/06/2022,22,GERENCIA,3886.13
05/06/2022,23,GERENCIA,3980.81
05/06/2022,24,GERENCIA,3931.09
06/06/2022,1,GERENCIA,3789.14
06/06/2022,2,GERENCIA,3620.4
06/06/2022,3,GERENCIA,3470.88
06/06/2022,4,GERENCIA,3335
06/06/2022,5,GERENCIA,3201.31
06/06/2022,6,GERENCIA,3092.31
06/06/2022,7,GERENCIA,2967.8
06/06/2022,8,GERENCIA,2916.58
06/06/2022,9,GERENCIA,3146.39
06/06/2022,10,GERENCIA,3329.34
06/06/2022,11,GERENCIA,3480.85
06/06/2022,12,GERENCIA,3616.24
06/06/2022,13,GERENCIA,3766.03
06/06/2022,14,GERENCIA,3948.62
06/06/2022,15,GERENCIA,4207.17
06/06/2022,16,GERENCIA,4383.17
06/06/2022,17,GERENCIA,4447.9
06/06/2022,18,GERENCIA,4439.37
06/06/2022,19,GERENCIA,4279.06
06/06/2022,20,GERENCIA,4064.53
06/06/2022,21,GERENCIA,4052
06/06/2022,22,GERENCIA,4232.9
06/06/2022,23,GERENCIA,4314.03
06/06/2022,24,GERENCIA,4233.19
07/06/2022,1,GERENCIA,4068.02
07/06/2022,2,GERENCIA,3882.05
07/06/2022,3,GERENCIA,3705.87
07/06/2022,4,GERENCIA,3563.53
07/06/2022,5,GERENCIA,3420.95
07/06/2022,6,GERENCIA,3348.49
07/06/2022,7,GERENCIA,3167.81
07/06/2022,8,GERENCIA,3071.55
07/06/2022,9,GERENCIA,3226.71
07/06/2022,10,GERENCIA,3434.05
07/06/2022,11,GERENCIA,3562.52
07/06/2022,12,GERENCIA,3689.6
07/06/2022,13,GERENCIA,3824.66
07/06/2022,14,GERENCIA,3999.3
07/06/2022,15,GERENCIA,4222.56
07/06/2022,16,GERENCIA,4378.65
07/06/2022,17,GERENCIA,4461.1
07/06/2022,18,GERENCIA,4387.61
07/06/2022,19,GERENCIA,4205.35
07/06/2022,20,GERENCIA,4036.43
07/06/2022,21,GERENCIA,4046.92
07/06/2022,22,GERENCIA,4224.28
07/06/2022,23,GERENCIA,4293
07/06/2022,24,GERENCIA,4229.51
08/06/2022,1,GERENCIA,4080.22
08/06/2022,2,GERENCIA,3888.05
08/06/2022,3,GERENCIA,3707.1
08/06/2022,4,GERENCIA,3566.27
08/06/2022,5,GERENCIA,3431.2
08/06/2022,6,GERENCIA,3340.75
08/06/2022,7,GERENCIA,3180.26
08/06/2022,8,GERENCIA,3102.53
08/06/2022,9,GERENCIA,3243.02
08/06/2022,10,GERENCIA,3435.1
08/06/2022,11,GERENCIA,3579.18
08/06/2022,12,GERENCIA,3728.96
08/06/2022,13,GERENCIA,3879.49
08/06/2022,14,GERENCIA,4063.82
08/06/2022,15,GERENCIA,4261.84
08/06/2022,16,GERENCIA,4432.33
08/06/2022,17,GERENCIA,4468.37
08/06/2022,18,GERENCIA,4401.25
08/06/2022,19,GERENCIA,4228.7
08/06/2022,20,GERENCIA,4017.92
08/06/2022,21,GERENCIA,4024.44
08/06/2022,22,GERENCIA,4210.25
08/06/2022,23,GERENCIA,4308.32
08/06/2022,24,GERENCIA,4250.46
09/06/2022,1,GERENCIA,4113.42
09/06/2022,2,GERENCIA,3932.2
09/06/2022,3,GERENCIA,3763.93
09/06/2022,4,GERENCIA,3632.64
09/06/2022,5,GERENCIA,3499.32
09/06/2022,6,GERENCIA,3417.92
09/06/2022,7,GERENCIA,3271.25
09/06/2022,8,GERENCIA,3164.75
09/06/2022,9,GERENCIA,3279.27
09/06/2022,10,GERENCIA,3478.13
09/06/2022,11,GERENCIA,3612.72
09/06/2022,12,GERENCIA,3736.98
09/06/2022,13,GERENCIA,3870.93
09/06/2022,14,GERENCIA,4046.41
09/06/2022,15,GERENCIA,4279.47
09/06/2022,16,GERENCIA,4435.93
09/06/2022,17,GERENCIA,4489.82
09/06/2022,18,GERENCIA,4416.61
09/06/2022,19,GERENCIA,4245.19
09/06/2022,20,GERENCIA,4060.54
09/06/2022,21,GERENCIA,4071.5
09/06/2022,22,GERENCIA,4246.2
09/06/2022,23,GERENCIA,4317.49
09/06/2022,24,GERENCIA,4235.14
10/06/2022,1,GERENCIA,4123.37
10/06/2022,2,GERENCIA,3955.7
10/06/2022,3,GERENCIA,3777.39
10/06/2022,4,GERENCIA,3634.32
10/06/2022,5,GERENCIA,3486.86
10/06/2022,6,GERENCIA,3393.27
10/06/2022,7,GERENCIA,3268.72
10/06/2022,8,GERENCIA,3210.11
10/06/2022,9,GERENCIA,3375.56
10/06/2022,10,GERENCIA,3586.37
10/06/2022,11,GERENCIA,3743.76
10/06/2022,12,GERENCIA,3869.62
10/06/2022,13,GERENCIA,4028.48
10/06/2022,14,GERENCIA,4225.94
10/06/2022,15,GERENCIA,4447.44
10/06/2022,16,GERENCIA,4607.53
10/06/2022,17,GERENCIA,4652.9
10/06/2022,18,GERENCIA,4547.36
10/06/2022,19,GERENCIA,4373.47
10/06/2022,20,GERENCIA,4155.8
10/06/2022,21,GERENCIA,4123.02
10/06/2022,22,GERENCIA,4263.23
10/06/2022,23,GERENCIA,4322.3
10/06/2022,24,GERENCIA,4290.86
11/06/2022,1,GERENCIA,4170.2
11/06/2022,2,GERENCIA,4016.96
11/06/2022,3,GERENCIA,3864.15
11/06/2022,4,GERENCIA,3697.19
11/06/2022,5,GERENCIA,3551.91
11/06/2022,6,GERENCIA,3446.82
11/06/2022,7,GERENCIA,3288.72
11/06/2022,8,GERENCIA,3240.01
11/06/2022,9,GERENCIA,3316.65
11/06/2022,10,GERENCIA,3494.56
11/06/2022,11,GERENCIA,3654.58
11/06/2022,12,GERENCIA,3819.15
11/06/2022,13,GERENCIA,3999.24
11/06/2022,14,GERENCIA,4165.99
11/06/2022,15,GERENCIA,4321.08
11/06/2022,16,GERENCIA,4436.12
11/06/2022,17,GERENCIA,4480.58
11/06/2022,18,GERENCIA,4464.76
11/06/2022,19,GERENCIA,4337.63
11/06/2022,20,GERENCIA,4154.91
11/06/2022,21,GERENCIA,4126.11
11/06/2022,22,GERENCIA,4242.52
11/06/2022,23,GERENCIA,4286.21
11/06/2022,24,GERENCIA,4266.67
12/06/2022,1,GERENCIA,4163.95
12/06/2022,2,GERENCIA,4049.08
12/06/2022,3,GERENCIA,3905.51
12/06/2022,4,GERENCIA,3756.9
12/06/2022,5,GERENCIA,3623.78
12/06/2022,6,GERENCIA,3527.61
12/06/2022,7,GERENCIA,3344.5
12/06/2022,8,GERENCIA,3235.82
12/06/2022,9,GERENCIA,3313.76
12/06/2022,10,GERENCIA,3434.61
12/06/2022,11,GERENCIA,3555.99
12/06/2022,12,GERENCIA,3695.2
12/06/2022,13,GERENCIA,3867.44
12/06/2022,14,GERENCIA,4026.33
12/06/2022,15,GERENCIA,4192.34
12/06/2022,16,GERENCIA,4292.01
12/06/2022,17,GERENCIA,4340.77
12/06/2022,18,GERENCIA,4305.17
12/06/2022,19,GERENCIA,4202.4
12/06/2022,20,GERENCIA,4049.88
12/06/2022,21,GERENCIA,4077.15
12/06/2022,22,GERENCIA,4275.51
12/06/2022,23,GERENCIA,4381
12/06/2022,24,GERENCIA,4366.53
13/06/2022,1,GERENCIA,4254.18
13/06/2022,2,GERENCIA,4085.1
13/06/2022,3,GERENCIA,3914.88
13/06/2022,4,GERENCIA,3776.88
13/06/2022,5,GERENCIA,3638.34
13/06/2022,6,GERENCIA,3511.53
13/06/2022,7,GERENCIA,3338.45
13/06/2022,8,GERENCIA,3295.23
13/06/2022,9,GERENCIA,3519.57
13/06/2022,10,GERENCIA,3761.91
13/06/2022,11,GERENCIA,3913.87
13/06/2022,12,GERENCIA,4084.36
13/06/2022,13,GERENCIA,4239.66
13/06/2022,14,GERENCIA,4431.6
13/06/2022,15,GERENCIA,4658.83
13/06/2022,16,GERENCIA,4798.21
13/06/2022,17,GERENCIA,4845.3
13/06/2022,18,GERENCIA,4773.02
13/06/2022,19,GERENCIA,4601.09
13/06/2022,20,GERENCIA,4383.53
13/06/2022,21,GERENCIA,4368.4
13/06/2022,22,GERENCIA,4583.97
13/06/2022,23,GERENCIA,4673.95
13/06/2022,24,GERENCIA,4660.96
14/06/2022,1,GERENCIA,4516.41
14/06/2022,2,GERENCIA,4342.75
14/06/2022,3,GERENCIA,4163.37
14/06/2022,4,GERENCIA,4000.13
14/06/2022,5,GERENCIA,3842.52
14/06/2022,6,GERENCIA,3725.6
14/06/2022,7,GERENCIA,3531.65
14/06/2022,8,GERENCIA,3443.37
14/06/2022,9,GERENCIA,3541.89
14/06/2022,10,GERENCIA,3734.51
14/06/2022,11,GERENCIA,3878.34
14/06/2022,12,GERENCIA,4035.14
14/06/2022,13,GERENCIA,4190.94
14/06/2022,14,GERENCIA,4391.36
14/06/2022,15,GERENCIA,4641.63
14/06/2022,16,GERENCIA,4804.14
14/06/2022,17,GERENCIA,4851.34
14/06/2022,18,GERENCIA,4757.98
14/06/2022,19,GERENCIA,4578.39
14/06/2022,20,GERENCIA,4375.73
14/06/2022,21,GERENCIA,4390.37
14/06/2022,22,GERENCIA,4601.14
14/06/2022,23,GERENCIA,4708.79
14/06/2022,24,GERENCIA,4599.44
15/06/2022,1,GERENCIA,4442.28
15/06/2022,2,GERENCIA,4247.25
15/06/2022,3,GERENCIA,4073.67
15/06/2022,4,GERENCIA,3893.61
15/06/2022,5,GERENCIA,3720.98
15/06/2022,6,GERENCIA,3605.02
15/06/2022,7,GERENCIA,3381.67
15/06/2022,8,GERENCIA,3301.72
15/06/2022,9,GERENCIA,3481.02
15/06/2022,10,GERENCIA,3673.24
15/06/2022,11,GERENCIA,3837.74
15/06/2022,12,GERENCIA,4037.54
15/06/2022,13,GERENCIA,4253.49
15/06/2022,14,GERENCIA,4493.71
15/06/2022,15,GERENCIA,4749.91
15/06/2022,16,GERENCIA,4877.84
15/06/2022,17,GERENCIA,4916.25
15/06/2022,18,GERENCIA,4847.53
15/06/2022,19,GERENCIA,4676.91
15/06/2022,20,GERENCIA,4473.58
15/06/2022,21,GERENCIA,4479.08
15/06/2022,22,GERENCIA,4713.9
15/06/2022,23,GERENCIA,4801.07
15/06/2022,24,GERENCIA,4752.42
16/06/2022,1,GERENCIA,4607.1
16/06/2022,2,GERENCIA,4409.75
16/06/2022,3,GERENCIA,4216.49
16/06/2022,4,GERENCIA,4025.18
16/06/2022,5,GERENCIA,3830.94
16/06/2022,6,GERENCIA,3677.69
16/06/2022,7,GERENCIA,3469.54
16/06/2022,8,GERENCIA,3381.5
16/06/2022,9,GERENCIA,3581.28
16/06/2022,10,GERENCIA,3817.08
16/06/2022,11,GERENCIA,3985.49
16/06/2022,12,GERENCIA,4165.67
16/06/2022,13,GERENCIA,4368.16
16/06/2022,14,GERENCIA,4606.27
16/06/2022,15,GERENCIA,4848.4
16/06/2022,16,GERENCIA,5003
16/06/2022,17,GERENCIA,5037.89
16/06/2022,18,GERENCIA,4961.09
16/06/2022,19,GERENCIA,4778.83
16/06/2022,20,GERENCIA,4566.44
16/06/2022,21,GERENCIA,4553.32
16/06/2022,22,GERENCIA,4794.7
16/06/2022,23,GERENCIA,4911.46
16/06/2022,24,GERENCIA,4850.92
17/06/2022,1,GERENCIA,4725.46
17/06/2022,2,GERENCIA,4543.48
17/06/2022,3,GERENCIA,4381.43
17/06/2022,4,GERENCIA,4215.32
17/06/2022,5,GERENCIA,4048.63
17/06/2022,6,GERENCIA,3913.13
17/06/2022,7,GERENCIA,3693.97
17/06/2022,8,GERENCIA,3607.15
17/06/2022,9,GERENCIA,3736.57
17/06/2022,10,GERENCIA,3930.66
17/06/2022,11,GERENCIA,4073.79
17/06/2022,12,GERENCIA,4226.79
17/06/2022,13,GERENCIA,4416.14
17/06/2022,14,GERENCIA,4619.13
17/06/2022,15,GERENCIA,4817.02
17/06/2022,16,GERENCIA,4941.78
17/06/2022,17,GERENCIA,4972.48
17/06/2022,18,GERENCIA,4905.6
17/06/2022,19,GERENCIA,4724.81
17/06/2022,20,GERENCIA,4488.43
17/06/2022,21,GERENCIA,4449.99
17/06/2022,22,GERENCIA,4619.94
17/06/2022,23,GERENCIA,4691.67
17/06/2022,24,GERENCIA,4677.93
18/06/2022,1,GERENCIA,4566.23
18/06/2022,2,GERENCIA,4419.82
18/06/2022,3,GERENCIA,4265.33
18/06/2022,4,GERENCIA,4135.96
18/06/2022,5,GERENCIA,4006.04
18/06/2022,6,GERENCIA,3883.24
18/06/2022,7,GERENCIA,3704.9
18/06/2022,8,GERENCIA,3568.54
18/06/2022,9,GERENCIA,3614.72
18/06/2022,10,GERENCIA,3715.45
18/06/2022,11,GERENCIA,3822.28
18/06/2022,12,GERENCIA,3942.15
18/06/2022,13,GERENCIA,4085.94
18/06/2022,14,GERENCIA,4268.92
18/06/2022,15,GERENCIA,4449.57
18/06/2022,16,GERENCIA,4561.39
18/06/2022,17,GERENCIA,4612.94
18/06/2022,18,GERENCIA,4573.38
18/06/2022,19,GERENCIA,4434.64
18/06/2022,20,GERENCIA,4249.13
18/06/2022,21,GERENCIA,4252.05
18/06/2022,22,GERENCIA,4365.53
18/06/2022,23,GERENCIA,4386.93
18/06/2022,24,GERENCIA,4270.79
19/06/2022,1,GERENCIA,4197.67
19/06/2022,2,GERENCIA,4107.92
19/06/2022,3,GERENCIA,4014.27
19/06/2022,4,GERENCIA,3889.82
19/06/2022,5,GERENCIA,3762.78
19/06/2022,6,GERENCIA,3664.1
19/06/2022,7,GERENCIA,3492.18
19/06/2022,8,GERENCIA,3337.28
19/06/2022,9,GERENCIA,3342.36
19/06/2022,10,GERENCIA,3437.46
19/06/2022,11,GERENCIA,3540.62
19/06/2022,12,GERENCIA,3672.56
19/06/2022,13,GERENCIA,3847.21
19/06/2022,14,GERENCIA,4023.74
19/06/2022,15,GERENCIA,4175.04
19/06/2022,16,GERENCIA,4244.92
19/06/2022,17,GERENCIA,4266.37
19/06/2022,18,GERENCIA,4249.87
19/06/2022,19,GERENCIA,4138.52
19/06/2022,20,GERENCIA,3993.55
19/06/2022,21,GERENCIA,4002.34
19/06/2022,22,GERENCIA,4205.34
19/06/2022,23,GERENCIA,4324.57
19/06/2022,24,GERENCIA,4352.07
20/06/2022,1,GERENCIA,4261.02
20/06/2022,2,GERENCIA,4124.05
20/06/2022,3,GERENCIA,3991.54
20/06/2022,4,GERENCIA,3841.85
20/06/2022,5,GERENCIA,3714.83
20/06/2022,6,GERENCIA,3612.75
20/06/2022,7,GERENCIA,3456.37
20/06/2022,8,GERENCIA,3400.76
20/06/2022,9,GERENCIA,3593.41
20/06/2022,10,GERENCIA,3827.79
20/06/2022,11,GERENCIA,3989.2
20/06/2022,12,GERENCIA,4170.85
20/06/2022,13,GERENCIA,4337.94
20/06/2022,14,GERENCIA,4563.47
20/06/2022,15,GERENCIA,4829.45
20/06/2022,16,GERENCIA,4957.35
20/06/2022,17,GERENCIA,5010.37
20/06/2022,18,GERENCIA,4972.51
20/06/2022,19,GERENCIA,4739.45
20/06/2022,20,GERENCIA,4469.29
20/06/2022,21,GERENCIA,4447.72
20/06/2022,22,GERENCIA,4683.51
20/06/2022,23,GERENCIA,4750.29
20/06/2022,24,GERENCIA,4698.37
21/06/2022,1,GERENCIA,4575.04
21/06/2022,2,GERENCIA,4396.06
21/06/2022,3,GERENCIA,4225.42
21/06/2022,4,GERENCIA,4069.44
21/06/2022,5,GERENCIA,3907.16
21/06/2022,6,GERENCIA,3802.47
21/06/2022,7,GERENCIA,3618.59
21/06/2022,8,GERENCIA,3539.86
21/06/2022,9,GERENCIA,3675.02
21/06/2022,10,GERENCIA,3862.82
21/06/2022,11,GERENCIA,4009.87
21/06/2022,12,GERENCIA,4175.79
21/06/2022,13,GERENCIA,4390.24
21/06/2022,14,GERENCIA,4587.71
21/06/2022,15,GERENCIA,4805.5
21/06/2022,16,GERENCIA,5002.04
21/06/2022,17,GERENCIA,5064.93
21/06/2022,18,GERENCIA,4992.42
21/06/2022,19,GERENCIA,4807.58
21/06/2022,20,GERENCIA,4575.24
21/06/2022,21,GERENCIA,4562.46
21/06/2022,22,GERENCIA,4785.56
21/06/2022,23,GERENCIA,4878.21
21/06/2022,24,GERENCIA,4818.13
22/06/2022,1,GERENCIA,4646.94
22/06/2022,2,GERENCIA,4454.77
22/06/2022,3,GERENCIA,4311.3
22/06/2022,4,GERENCIA,4159.86
22/06/2022,5,GERENCIA,4010.14
22/06/2022,6,GERENCIA,3912.78
22/06/2022,7,GERENCIA,3714.47
22/06/2022,8,GERENCIA,3654.2
22/06/2022,9,GERENCIA,3798.87
22/06/2022,10,GERENCIA,3973.6
22/06/2022,11,GERENCIA,4128.99
22/06/2022,12,GERENCIA,4299.81
22/06/2022,13,GERENCIA,4506.7
22/06/2022,14,GERENCIA,4767.05
22/06/2022,15,GERENCIA,5058.76
22/06/2022,16,GERENCIA,5215.18
22/06/2022,17,GERENCIA,5244.72
22/06/2022,18,GERENCIA,5167
22/06/2022,19,GERENCIA,4989
22/06/2022,20,GERENCIA,4815.26
22/06/2022,21,GERENCIA,4861.82
22/06/2022,22,GERENCIA,4822.75
22/06/2022,23,GERENCIA,4746.08
22/06/2022,24,GERENCIA,4639.13
23/06/2022,1,GERENCIA,4504.95
23/06/2022,2,GERENCIA,4386.4
23/06/2022,3,GERENCIA,4271.07
23/06/2022,4,GERENCIA,4140.92
23/06/2022,5,GERENCIA,4005.49
23/06/2022,6,GERENCIA,3901.42
23/06/2022,7,GERENCIA,3714.86
23/06/2022,8,GERENCIA,3649.26
23/06/2022,9,GERENCIA,3804.86
23/06/2022,10,GERENCIA,3995.21
23/06/2022,11,GERENCIA,4147.24
23/06/2022,12,GERENCIA,4283.92
23/06/2022,13,GERENCIA,4448.01
23/06/2022,14,GERENCIA,4641.93
23/06/2022,15,GERENCIA,4865.56
23/06/2022,16,GERENCIA,5021.65
23/06/2022,17,GERENCIA,4935.15
23/06/2022,18,GERENCIA,4799.1
23/06/2022,19,GERENCIA,4686.55
23/06/2022,20,GERENCIA,4541.71
23/06/2022,21,GERENCIA,4595.19
23/06/2022,22,GERENCIA,4813.2
23/06/2022,23,GERENCIA,4768.68
23/06/2022,24,GERENCIA,4603.25
24/06/2022,1,GERENCIA,4443.16
24/06/2022,2,GERENCIA,4237.63
24/06/2022,3,GERENCIA,4049.66
24/06/2022,4,GERENCIA,3921.44
24/06/2022,5,GERENCIA,3793.86
24/06/2022,6,GERENCIA,3687.18
24/06/2022,7,GERENCIA,3518.22
24/06/2022,8,GERENCIA,3461.64
24/06/2022,9,GERENCIA,3598.63
24/06/2022,10,GERENCIA,3817.92
24/06/2022,11,GERENCIA,3979.2
24/06/2022,12,GERENCIA,4150.69
24/06/2022,13,GERENCIA,4335.71
24/06/2022,14,GERENCIA,4539.14
24/06/2022,15,GERENCIA,4788.32
24/06/2022,16,GERENCIA,4933.9
24/06/2022,17,GERENCIA,4988.31
24/06/2022,18,GERENCIA,4932.27
24/06/2022,19,GERENCIA,4757.16
24/06/2022,20,GERENCIA,4553.03
24/06/2022,21,GERENCIA,4551.35
24/06/2022,22,GERENCIA,4702.07
24/06/2022,23,GERENCIA,4759.59
24/06/2022,24,GERENCIA,4729.3
25/06/2022,1,GERENCIA,4621.69
25/06/2022,2,GERENCIA,4459.73
25/06/2022,3,GERENCIA,4302.56
25/06/2022,4,GERENCIA,4120.24
