Date,Hora,Zone,Demand, temperatura, temperatura_aparente, precipitacion, humedad, velocidad_viento, radiacion_solar, nubosidad
12/02/2018,2,GSV,64.78,13.9,14.5,0,88.2,1.5,0,0
12/02/2018,3,GSV,62.578,13.7,14.4,0,88.2,1.4,0,0
12/02/2018,4,GSV,61.248,13.3,13.9,0,89.6,1.5,0,0
12/02/2018,5,GSV,60.582,12.9,13.4,0,91,1.6,0,0
12/02/2018,6,GSV,60.565,12.5,12.9,0,92.4,1.7,0,0
12/02/2018,7,GSV,64.596,13.6,14.2,0,88.7,1.2,0,0
12/02/2018,8,GSV,69.798,15.2,16.2,0,82.4,0.7,2.6,0
12/02/2018,9,GSV,71.715,12.5,20.2,0,72.9,0,198.8,0
12/02/2018,10,GSV,75.051,16.5,24.9,0,67.1,0,428.9,0
12/02/2018,11,GSV,78.666,21.1,28.8,0,59.6,0,616.7,0
12/02/2018,12,GSV,82.39,24.2,32.4,0,56.2,0,756.5,0
12/02/2018,13,GSV,85.336,25.7,33.5,0,50.9,2.3,825,0
12/02/2018,14,GSV,84.584,26.9,34.1,0,48,4.2,823.4,0
12/02/2018,15,GSV,85.091,27.5,33.9,0,44.9,4.8,751.5,0
12/02/2018,16,GSV,86.978,26.9,31.3,0,45.3,4.4,607.7,0
12/02/2018,17,GSV,87.33,26.1,28.2,0,46,3.4,405.9,0
12/02/2018,18,GSV,86.583,25.9,25.1,0,46.2,4,188.3,0
12/02/2018,19,GSV,86.356,22,20.8,0,54.3,3.5,6.6,0
12/02/2018,20,GSV,94.825,17.6,18.3,0,66.6,3.4,0,0
12/02/2018,21,GSV,99.583,14.5,16.1,0,71.9,4,0,0
12/02/2018,22,GSV,95.583,15,15.6,0,86.6,2.1,0,0
12/02/2018,23,GSV,89.599,14.5,15.1,0,88.7,1.9,0,0
12/02/2018,24,GSV,81.275,13.9,14.6,0,90.8,1.8,0,0
13/02/2018,1,GSV,72.118,14,14.6,0,90.2,1.7,0,0
13/02/2018,2,GSV,67.277,14,14.7,0,89.7,1.7,0,0
13/02/2018,3,GSV,64.755,14.1,14.8,0,89.1,1.6,0,0
13/02/2018,4,GSV,63.236,13.7,14.3,0,90.2,1.6,0,0
13/02/2018,5,GSV,62.044,13.3,13.8,0,91.3,1.6,0,0
13/02/2018,6,GSV,62.391,12.8,13.4,0,92.5,1.6,0,0
13/02/2018,7,GSV,66.173,13.8,14.4,0,87.7,1.4,0,0
13/02/2018,8,GSV,71.683,15.2,15.9,0,81,1.2,5.6,0
13/02/2018,9,GSV,74.221,14.7,18.3,0,76.1,1.3,121.1,0
13/02/2018,10,GSV,77.155,19.2,21.6,0,63.3,3.4,259.5,0
13/02/2018,11,GSV,80.833,23,24.1,0,45.4,3.4,341,0
13/02/2018,12,GSV,83.048,25.1,26,0,33.8,3.6,340.3,0
13/02/2018,13,GSV,82.489,25.6,26,0,33,3.2,285.4,0
13/02/2018,14,GSV,83.276,25.7,26.1,0,35.8,2.9,247.1,0
13/02/2018,15,GSV,83.316,25.3,26.4,0,36.1,2.4,234.9,0
13/02/2018,16,GSV,84.214,25.7,25.5,0,33.3,2.8,197.5,0
13/02/2018,17,GSV,84.176,25.5,24.5,0,37.4,3.3,156.8,0
13/02/2018,18,GSV,81.936,25.2,23.4,0,40.3,4.1,93.3,0
13/02/2018,19,GSV,80.292,23.9,21,0,36.6,5.1,4.5,0
13/02/2018,20,GSV,88.775,22.5,19.3,0,35.8,5.9,0,0
13/02/2018,21,GSV,94.253,21.5,17.9,0,39.1,5.9,0,0
13/02/2018,22,GSV,91.434,19.6,17.8,0,54.6,3.4,0,0
13/02/2018,23,GSV,85.396,19.5,17.7,0,54.1,3.4,0,0
13/02/2018,24,GSV,77.289,19.5,17.6,0,53.7,3.3,0,0
14/02/2018,1,GSV,70.391,19.1,17.6,0,56.3,3,0,0
14/02/2018,2,GSV,65.802,18.8,17.6,0,59,2.8,0,0
14/02/2018,3,GSV,63.787,18.4,17.6,0,61.9,2.5,0,0
14/02/2018,4,GSV,62.957,18.2,17.5,0,62.9,2.5,0,0
14/02/2018,5,GSV,62.355,18.1,17.3,0,63.9,2.6,0,0
14/02/2018,6,GSV,62.965,17.9,17.2,0,64.9,2.7,0,0
14/02/2018,7,GSV,67.74,18.4,17.7,0,63.7,2.4,0,0
14/02/2018,8,GSV,74.352,18.6,18.6,0,61.4,2.8,8.5,0
14/02/2018,9,GSV,77.482,18.7,20.7,0,61.3,2.8,157.9,0
14/02/2018,10,GSV,79.73,20.4,24.5,0,59.3,3.2,322.4,0
14/02/2018,11,GSV,82.324,23.1,28,0,49.4,3,451.2,0
14/02/2018,12,GSV,84.508,26.1,31.3,0,30.6,3,552.1,0
14/02/2018,13,GSV,87.635,28.1,33.1,0,18.4,3.2,601.3,0
14/02/2018,14,GSV,88.011,29.2,34.3,0,25.4,2.9,603.8,0
14/02/2018,15,GSV,88.431,29.4,35,0,28.3,4.4,558.4,0
14/02/2018,16,GSV,90.796,28.9,33.5,0,32.7,5.7,457.9,0
14/02/2018,17,GSV,91.893,28.7,31.5,0,37.1,5.3,318,0
14/02/2018,18,GSV,91.124,28.7,29.4,0,39.6,3.6,157.8,0
14/02/2018,19,GSV,90.032,26.5,25.5,0,43.6,4.9,7.4,0
14/02/2018,20,GSV,97.077,24.5,22.9,0,47.9,4.6,0,0
14/02/2018,21,GSV,102.84,22.4,20.7,0,52,5.3,0,0
14/02/2018,22,GSV,98.43,20.9,20.1,0,55.9,4,0,0
14/02/2018,23,GSV,92.452,20.5,19.5,0,59.2,2.9,0,0
14/02/2018,24,GSV,85.144,19.8,18.9,0,62,2.6,0,0
15/02/2018,1,GSV,76.293,19.4,18.8,0,65,2.6,0,0
15/02/2018,2,GSV,71.656,19,18.7,0,68.2,2.7,0,0
15/02/2018,3,GSV,69.24,18.7,18.6,0,71.5,2.7,0,0
15/02/2018,4,GSV,67.846,18.2,18.4,0,74.2,2.4,0,0
15/02/2018,5,GSV,66.613,17.8,18.2,0,77.1,2.1,0,0
15/02/2018,6,GSV,66.709,17.3,18,0,80.1,1.8,0,0
15/02/2018,7,GSV,70.214,17.9,18.5,0,78.5,1.9,0,0
15/02/2018,8,GSV,76.106,18.8,19.4,0,75,2,9.5,0
15/02/2018,9,GSV,77.434,18.9,21.5,0,70.4,5.5,154,0
15/02/2018,10,GSV,80.176,21.3,24.9,0,64.9,4.8,293.8,0
15/02/2018,11,GSV,83.894,23.2,28.1,0,55,3.4,417.8,0
15/02/2018,12,GSV,86.011,25.5,31.6,0,42.9,3.6,565,0
15/02/2018,13,GSV,89.271,28.3,34,0,36.7,4.3,675,0
15/02/2018,14,GSV,89.72,28.7,35.7,0,36,4,696.3,0
15/02/2018,15,GSV,91.385,29.6,36.4,0,31.6,4.9,623,0
15/02/2018,16,GSV,93.942,29.8,34.2,0,31.3,6.4,494.8,0
15/02/2018,17,GSV,95.196,28.7,31.6,0,35.1,5.6,323.8,0
15/02/2018,18,GSV,94.345,27.3,29,0,38.8,5.2,148.3,0
15/02/2018,19,GSV,91.414,25.9,25.9,0,43.6,4.8,7.1,0
15/02/2018,20,GSV,100.88,25.1,24,0,47.3,5.5,0,0
15/02/2018,21,GSV,106.362,24.6,22.6,0,46.9,5.3,0,0
15/02/2018,22,GSV,103.653,23.4,21.8,0,51.6,3.5,0,0
15/02/2018,23,GSV,98.536,22.6,21.1,0,52.7,3.4,0,0
15/02/2018,24,GSV,90.816,21.9,20.4,0,53.8,3.4,0,0
16/02/2018,1,GSV,82.875,21.6,20.3,0,57.1,3.4,0,0
16/02/2018,2,GSV,77.402,21.3,20.3,0,60.6,3.5,0,0
16/02/2018,3,GSV,74.72,21,20.3,0,64.2,3.6,0,0
16/02/2018,4,GSV,72.936,20.6,20.2,0,67.7,3.4,0,0
16/02/2018,5,GSV,71.489,20.2,20.2,0,71.4,3.2,0,0
16/02/2018,6,GSV,71.734,19.8,20.2,0,75.3,3,0,0
16/02/2018,7,GSV,75.16,20.1,20.5,0,76,3.1,0,0
16/02/2018,8,GSV,80.667,20.8,21.3,0,74.6,3.1,10.4,0
16/02/2018,9,GSV,80.998,19.8,23.4,0,75.8,4.6,174.9,0
16/02/2018,10,GSV,83.431,21.7,27.5,0,56.3,6.6,383.2,0
16/02/2018,11,GSV,86.539,24.4,31.4,0,36.5,5.9,560.5,0
16/02/2018,12,GSV,88.957,25.8,34.9,0,52.2,6.5,687.2,0
16/02/2018,13,GSV,91.735,27.4,36.4,0,46,7.5,751.2,0
16/02/2018,14,GSV,92.824,29.1,37.1,0,40.4,8.4,740.6,0
16/02/2018,15,GSV,94.261,29.6,37,0,33.7,7.5,658,0
16/02/2018,16,GSV,97.449,29.5,34.3,0,34.2,8,519.1,0
16/02/2018,17,GSV,98.531,28.9,31.3,0,38.9,8.6,344.7,0
16/02/2018,18,GSV,97.348,27.1,28.4,0,46.8,7.9,164,0
16/02/2018,19,GSV,93.644,25.5,25,0,51.4,7,8.8,0
16/02/2018,20,GSV,100.023,24.1,23,0,56.2,6,0,0
16/02/2018,21,GSV,104.964,22.3,21.4,0,58.9,5.6,0,0
16/02/2018,22,GSV,102.091,21.1,21,0,65.3,4.9,0,0
16/02/2018,23,GSV,97.56,20.7,20.6,0,72.1,3.9,0,0
16/02/2018,24,GSV,91.062,20,20.3,0,76.8,3.8,0,0
17/02/2018,1,GSV,83.937,19.6,20.1,0,79,3.7,0,0
17/02/2018,2,GSV,78.897,19.3,19.9,0,81.3,3.7,0,0
17/02/2018,3,GSV,75.998,18.9,19.7,0,83.6,3.6,0,0
17/02/2018,4,GSV,73.993,18.5,19.4,0,86.2,3.6,0,0
17/02/2018,5,GSV,72.599,18.2,19.2,0,88.8,3.7,0,0
17/02/2018,6,GSV,72.058,17.8,18.9,0,91.5,3.7,0,0
17/02/2018,7,GSV,72.612,18.3,19.4,0,89.4,3.6,0,0
17/02/2018,8,GSV,74.978,18.1,20.4,0,84,6.6,12.6,0
17/02/2018,9,GSV,77.689,19.1,22.9,0,80,7.2,193.3,0
17/02/2018,10,GSV,82.426,21,27,0,73.5,7.7,413.8,0
17/02/2018,11,GSV,86.019,23.2,31,0,66.5,7.3,598.4,0
17/02/2018,12,GSV,88.229,24.8,34.6,0,47.3,7,730.8,0
17/02/2018,13,GSV,89.863,26.1,35.9,0,33.9,7.7,796.1,0
17/02/2018,14,GSV,91.741,27.2,36.4,0,46.9,8.6,772.8,0
17/02/2018,15,GSV,92.2,27,35.9,0,48.1,8.6,666.9,0
17/02/2018,16,GSV,93.123,25.8,33.1,0,53.1,8.1,510.2,0
17/02/2018,17,GSV,93.523,26,30.1,0,50.7,8.2,329.6,0
17/02/2018,18,GSV,91.816,25.6,27.2,0,45.2,8.3,153.9,0
17/02/2018,19,GSV,90.744,23.6,24,0,30.7,8.4,8.7,0
17/02/2018,20,GSV,97.909,22.2,22,0,31.8,7.4,0,0
17/02/2018,21,GSV,100.675,21.5,20.6,0,64.6,5,0,0
17/02/2018,22,GSV,96.654,20.3,20.1,0,66.7,5.4,0,0
17/02/2018,23,GSV,92.044,19.2,19.7,0,79.2,3.4,0,0
17/02/2018,24,GSV,86.656,18.5,19.3,0,83.5,3.1,0,0
18/02/2018,1,GSV,80.693,18.2,19.1,0,85.8,3.1,0,0
18/02/2018,2,GSV,75.856,17.9,18.9,0,88.2,3.1,0,0
18/02/2018,3,GSV,73.483,17.6,18.8,0,90.6,3.1,0,0
18/02/2018,4,GSV,71.331,17.5,18.7,0,91.3,3.1,0,0
18/02/2018,5,GSV,69.27,17.4,18.6,0,92,3.1,0,0
18/02/2018,6,GSV,69.044,17.2,18.4,0,92.7,3.1,0,0
18/02/2018,7,GSV,69.588,17.6,18.9,0,90.9,2.9,0,0
18/02/2018,8,GSV,70.89,17,19.8,0,80.5,3.7,11.9,0
18/02/2018,9,GSV,71.479,17.6,21.9,0,83.9,2.4,166.6,0
18/02/2018,10,GSV,75.851,19.5,25.6,0,78.2,4.4,346,0
18/02/2018,11,GSV,78.572,21.2,29.1,0,69.8,5.1,498.2,0
18/02/2018,12,GSV,81.129,23.5,32.4,0,58.6,4.1,620.2,0
18/02/2018,13,GSV,81.615,25,33.8,0,54,4.9,688.8,0
18/02/2018,14,GSV,82.504,25.2,34.6,0,53.8,5.4,704.2,0
18/02/2018,15,GSV,82.662,25.4,34.8,0,52.4,5.2,661.8,0
18/02/2018,16,GSV,82.855,25.9,32.7,0,49.9,6.1,552.3,0
18/02/2018,17,GSV,81.948,26.3,30,0,49.6,7.4,377.1,0
18/02/2018,18,GSV,79.825,25.2,27,0,47.2,6.7,180.6,0
18/02/2018,19,GSV,78.306,23.6,23.6,0,32,6,11.1,0
18/02/2018,20,GSV,86.314,22.4,21.6,0,31.1,5.3,0,0
18/02/2018,21,GSV,92.53,22.1,20.2,0,55.2,4.5,0,0
18/02/2018,22,GSV,92.792,20.6,20.3,0,67.4,2.9,0,0
18/02/2018,23,GSV,90.503,20.3,20.5,0,69.6,2,0,0
18/02/2018,24,GSV,85.512,19.9,20.9,0,71.8,1.1,0,0
19/02/2018,1,GSV,79.121,20,20.6,0,72,1.5,0,0
19/02/2018,2,GSV,74.934,20,20.5,0,72.2,1.9,0,0
19/02/2018,3,GSV,72.714,20,20.3,0,72.4,2.4,0,0
19/02/2018,4,GSV,69.817,19.3,20.3,0.78,80,2.3,0,1.8
19/02/2018,5,GSV,69.148,18.6,20.2,0.78,88.4,2.1,0,5.4
19/02/2018,6,GSV,68.638,17.9,20,0.78,97.6,2,0,9
19/02/2018,7,GSV,71.875,18.1,20.3,0.31,97.6,1.9,0,9.2
19/02/2018,8,GSV,75.461,18.5,20.9,0.31,96.1,1.8,5.5,6.1
19/02/2018,9,GSV,72.416,18.6,21.9,0.31,87.4,1,66.5,3.1
19/02/2018,10,GSV,73.701,19,23.5,0.51,88.5,2.4,124.5,2.3
19/02/2018,11,GSV,77.037,20.1,24.9,0.51,86.2,2.2,177.6,3.9
19/02/2018,12,GSV,79.8,20,26.4,0.51,88,2.6,241.1,5.6
19/02/2018,13,GSV,82.062,21.1,26.7,0,76.3,3.3,289.4,11.7
19/02/2018,14,GSV,81.935,21.5,27.2,0,71.6,4,331,22.3
19/02/2018,15,GSV,81.987,21.7,27.6,0,71.2,5.4,354.2,32.9
19/02/2018,16,GSV,83.268,21.3,26.8,0.47,71.5,5,329.4,33.2
19/02/2018,17,GSV,82.71,21.7,25.5,0.47,68.9,4.3,241.4,23.1
19/02/2018,18,GSV,82.323,20.9,24,0.47,52.9,3.9,121.1,13.1
19/02/2018,19,GSV,84.22,20.9,22.1,0.29,36.3,3.1,8.2,6.9
19/02/2018,20,GSV,93.596,21,20.9,0.29,58.4,2.5,0,4.3
19/02/2018,21,GSV,97.117,20.4,19.9,0.29,60.3,3.3,0,1.8
19/02/2018,22,GSV,94.732,17.5,19.6,0.24,92.5,1.2,0,5.3
19/02/2018,23,GSV,87.84,17.1,19.3,0.24,95,0.9,0,14.8
19/02/2018,24,GSV,79.906,16.6,19,0.24,97.5,0.6,0,24.3
20/02/2018,1,GSV,72.528,16.4,18.6,0,97.9,0.8,0,27.2
20/02/2018,2,GSV,67.806,16.2,18.3,0,98.3,0.9,0,23.5
20/02/2018,3,GSV,66.558,16,17.9,0,98.8,1.1,0,19.7
20/02/2018,4,GSV,65.365,15.6,17.5,0.08,99.4,1,0,17.6
20/02/2018,5,GSV,64.41,15.2,17,0.08,100,1,0,17.1
20/02/2018,6,GSV,64.566,14.8,16.5,0.08,100,1,0,16.7
20/02/2018,7,GSV,67.837,15.3,17.2,0,99.9,0.9,0,23
20/02/2018,8,GSV,73.879,16.3,18.5,0,96.2,0.8,15.5,36.1
20/02/2018,9,GSV,75.459,16.2,21.2,0,83.2,0,192.6,49.1
20/02/2018,10,GSV,77.612,18.4,24.3,0,70.8,0.7,401.5,51.4
20/02/2018,11,GSV,83.13,20,26.8,0,60,3.6,581.6,42.8
20/02/2018,12,GSV,84.924,21.4,29.1,0,51.1,4.6,722.6,34.2
20/02/2018,13,GSV,87.314,22.6,30.2,0,42.6,5.2,802,25.4
20/02/2018,14,GSV,86.941,24.4,30.6,0,37.2,5.2,815.5,16.4
20/02/2018,15,GSV,86.54,24.4,30.3,0,35.1,4.3,758.6,7.3
20/02/2018,16,GSV,88.54,23.8,28.1,0,39,4.5,627.9,2.5
20/02/2018,17,GSV,88.07,23.3,25.3,0,42.4,5.3,431.8,1.9
20/02/2018,18,GSV,86.218,22,22.3,0,44.9,5.1,212.5,1.3
20/02/2018,19,GSV,84.103,20.3,19.2,0,52.5,4.7,14.9,0.9
20/02/2018,20,GSV,91.246,18.5,17.7,0,61.9,4.2,0,0.7
20/02/2018,21,GSV,98.205,16.2,16.6,0,75,4.1,0,0.5
20/02/2018,22,GSV,94.941,15.1,16,0,92.4,2.1,0,0.6
20/02/2018,23,GSV,88.375,14.4,15.3,0,94.1,1.9,0,1.1
20/02/2018,24,GSV,79.91,13.8,14.6,0,95.8,1.7,0,1.7
21/02/2018,1,GSV,72.669,13.4,14.1,0,96.8,1.7,0,1.7
21/02/2018,2,GSV,69.069,12.9,13.6,0,97.9,1.6,0,1.3
21/02/2018,3,GSV,66.999,12.5,13.1,0,98.9,1.6,0,1
21/02/2018,4,GSV,65.752,12.5,13.1,0,98.6,1.7,0,0.9
21/02/2018,5,GSV,65.033,12.6,13.1,0,98.2,1.8,0,1
21/02/2018,6,GSV,65.176,12.6,13.2,0,97.8,2,0,1.2
21/02/2018,7,GSV,68.95,13.2,13.7,0,92.8,2.2,0,1.3
21/02/2018,8,GSV,74.645,10.3,14.9,0,87.7,2.3,20.1,1.3
21/02/2018,9,GSV,75.76,13.3,17.7,0,77.5,1.7,229.6,1.4
21/02/2018,10,GSV,77.522,16.2,21.5,0,66.4,5,463.8,1.2
21/02/2018,11,GSV,79.059,18.2,24.8,0,56.9,5.7,655.4,0.7
21/02/2018,12,GSV,82.288,19.6,27.7,0,47.5,6.1,797.3,0.2
21/02/2018,13,GSV,84.1,20.7,29.3,0,40.1,6.3,867.5,0
21/02/2018,14,GSV,84.023,21.7,30,0,37.7,6.9,865.3,0
21/02/2018,15,GSV,83.481,22.1,29.9,0,36.8,7.2,790.5,0
21/02/2018,16,GSV,84.587,22.4,27.8,0,35.6,7.6,643.3,0
21/02/2018,17,GSV,85.322,22.5,25.1,0,34.2,7.1,437.7,0
21/02/2018,18,GSV,85.273,21.9,22.3,0,35.9,5.8,215.1,0
21/02/2018,19,GSV,83.865,20.1,18.3,0,40.7,5.3,15.8,0
21/02/2018,20,GSV,91.495,18.1,16.3,0,49,4.8,0,0
21/02/2018,21,GSV,97.437,16.5,14.8,0,55.3,5,0,0
21/02/2018,22,GSV,93.768,15.1,14.2,0,57,3.6,0,0
21/02/2018,23,GSV,86.327,13.6,13.5,0,79.4,2.7,0,0
21/02/2018,24,GSV,78.088,12.7,12.8,0,83.2,2.4,0,0
22/02/2018,1,GSV,71.014,12.4,12.5,0,84.6,2.3,0,0
22/02/2018,2,GSV,66.862,12.1,12.2,0,86.1,2.2,0,0
22/02/2018,3,GSV,64.937,11.8,11.9,0,87.7,2.1,0,0
22/02/2018,4,GSV,63.799,11.7,11.7,0,83.7,2.4,0,0
22/02/2018,5,GSV,62.993,11.5,11.5,0,80,2.7,0,0
22/02/2018,6,GSV,63.334,11.4,11.3,0,76.3,3,0,0
22/02/2018,7,GSV,67.22,12,11.7,0,72.3,3.1,0,0
22/02/2018,8,GSV,73.314,9.1,12.6,0,71,0.3,20.1,0
22/02/2018,9,GSV,74.628,9.8,14.9,0,66.8,0.1,198.6,0
22/02/2018,10,GSV,77.208,13.8,18,0,59.7,5,358.5,0
22/02/2018,11,GSV,79.435,15.9,20.8,0,55.1,6.7,493,0
22/02/2018,12,GSV,81.478,17.8,23.7,0,49.6,7.7,641.7,0
22/02/2018,13,GSV,82.809,19.6,26.1,0,41,7.3,744.4,0
22/02/2018,14,GSV,82.249,20.9,27.4,0,34.3,8,758.6,0
22/02/2018,15,GSV,82.082,21.6,27.8,0,32,7.7,680.2,0
22/02/2018,16,GSV,82.389,21.8,25.8,0,32.3,7.1,543.6,0
22/02/2018,17,GSV,84.281,21.7,23.5,0,34.2,7.2,374.7,0
22/02/2018,18,GSV,82.68,20.9,21,0,37.8,6.9,192.4,0
22/02/2018,19,GSV,82.762,19.1,17.4,0,42.9,6.1,15.3,0
22/02/2018,20,GSV,90.835,17.4,15.6,0,44.9,5,0,0
22/02/2018,21,GSV,95.486,15.5,14.2,0,50,4.9,0,0
22/02/2018,22,GSV,91.882,14.2,13.8,0,72.6,3,0,0
22/02/2018,23,GSV,84.558,13.4,13.4,0,79.5,3,0,0
22/02/2018,24,GSV,76.356,12.7,12.8,0,87,2.9,0,0
23/02/2018,1,GSV,69.671,12.4,12.5,0,88.7,2.7,0,0
23/02/2018,2,GSV,65.606,12,12.2,0,90.5,2.5,0,0
23/02/2018,3,GSV,63.459,11.7,11.9,0,92.3,2.2,0,0
23/02/2018,4,GSV,62.436,11.2,11.3,0,91.2,2.3,0,0
23/02/2018,5,GSV,61.847,10.8,10.8,0,90.1,2.3,0,0
23/02/2018,6,GSV,62.466,10.3,10.3,0,89,2.3,0,0
23/02/2018,7,GSV,66.293,11,11.1,0,85.9,2.2,0,0
23/02/2018,8,GSV,70.899,12.2,12.5,0,80.1,2.2,22.3,0
23/02/2018,9,GSV,72.976,10.8,15.4,0,76.8,0,228,0
23/02/2018,10,GSV,77.206,15.3,20.2,0,64.4,1.4,455.6,0
23/02/2018,11,GSV,80.971,17.7,24.4,0,52.6,6.2,647.4,0
23/02/2018,12,GSV,83.319,19.9,28.5,0,44.5,5.2,798.2,0
23/02/2018,13,GSV,84.145,22,30.2,0,34.4,4.9,881.1,0
23/02/2018,14,GSV,84.006,23.8,31.2,0,27.1,5.6,883.5,0
23/02/2018,15,GSV,83.754,24.3,31.2,0,22.4,7,804.2,0
23/02/2018,16,GSV,85.417,24.3,28.8,0,22.2,7.1,652.8,0
23/02/2018,17,GSV,85.901,23.6,25.8,0,25.8,7.5,443.2,0
23/02/2018,18,GSV,85.459,22.9,22.7,0,29.9,7.7,218.4,0
23/02/2018,19,GSV,84.174,21,18.2,0,32.1,6.3,17.5,0
23/02/2018,20,GSV,90.857,18.6,15.9,0,37.4,5.3,0,0
23/02/2018,21,GSV,96.425,16.3,14.3,0,44.5,5.3,0,0
23/02/2018,22,GSV,91.704,14.4,13.7,0,65.2,3,0,0
23/02/2018,23,GSV,85.054,13.3,13,0,71.5,2.7,0,0
23/02/2018,24,GSV,77.385,12.3,12.3,0,78.4,2.5,0,0
24/02/2018,1,GSV,71.016,12.3,12.2,0,78.3,2.6,0,0
24/02/2018,2,GSV,67.07,12.2,12.1,0,78.3,2.8,0,0
24/02/2018,3,GSV,64.854,12.2,12,0,78.3,3,0,0
24/02/2018,4,GSV,63.581,12,11.8,0,75.3,3.1,0,0.3
24/02/2018,5,GSV,62.816,11.9,11.6,0,72.5,3.1,0,0.8
24/02/2018,6,GSV,63.285,11.7,11.4,0,69.8,3.2,0,1.4
24/02/2018,7,GSV,65.604,12,11.7,0,68.8,3.3,0,1.4
24/02/2018,8,GSV,67.896,12.8,12.5,0,65.7,3.4,25.1,0.8
24/02/2018,9,GSV,70.782,10.4,15.1,0,57.7,3.1,243.6,0.3
24/02/2018,10,GSV,76.403,14.8,19.5,0,55.5,6.4,483.8,0
24/02/2018,11,GSV,80.08,16.7,23.3,0,47.6,8.6,680.1,0
24/02/2018,12,GSV,82.303,19.1,27.2,0,37.9,8.9,822.3,0
24/02/2018,13,GSV,84.051,20.9,28.9,0,27.8,9.8,890.7,0
24/02/2018,14,GSV,83.455,22.7,29.8,0,22.5,9.9,888.7,0
24/02/2018,15,GSV,82.421,23.3,29.9,0,21.2,8.8,815.7,0
24/02/2018,16,GSV,82.352,23.1,27.6,0,23.6,8.6,668,0
24/02/2018,17,GSV,82.144,22.4,24.6,0,28,9.3,460.1,0
24/02/2018,18,GSV,81.331,21.3,21.4,0,32.3,9,231.7,0
24/02/2018,19,GSV,80.435,18.7,17,0,40.8,8.2,19.6,0
24/02/2018,20,GSV,87.456,16.7,15.1,0,46.7,5.7,0,0
24/02/2018,21,GSV,91.836,14.9,13.7,0,53.5,5.5,0,0
24/02/2018,22,GSV,87.474,13.8,13.2,0,67.3,3.7,0,0
24/02/2018,23,GSV,81.775,13,12.6,0,71.5,3.6,0,0
24/02/2018,24,GSV,75.889,12.2,12,0,75.9,3.4,0,0
25/02/2018,1,GSV,69.411,11.9,11.7,0,75.6,3.4,0,0
25/02/2018,2,GSV,64.643,11.5,11.3,0,75.3,3.3,0,0
25/02/2018,3,GSV,62.764,11.1,11,0,75,3.3,0,0
25/02/2018,4,GSV,61.4,10.6,10.5,0,72.7,3.2,0,0
25/02/2018,5,GSV,60.502,10.1,10.1,0,70.4,3,0,0
25/02/2018,6,GSV,60.1,9.6,8.1,0,68.1,2.9,0,0
25/02/2018,7,GSV,61.505,10.3,10.2,0,66.3,2.9,0,0
25/02/2018,8,GSV,62.413,7.5,11.5,0,65.6,0.1,28.3,0
25/02/2018,9,GSV,63.682,10.8,14.5,0,57.6,3.7,256.4,0
25/02/2018,10,GSV,68.15,14.2,19.3,0,50.4,6.2,496.1,0
25/02/2018,11,GSV,72.181,17.1,23.6,0,46.4,6.2,688.5,0
25/02/2018,12,GSV,74.074,20.1,28.1,0,37.9,5.4,830.6,0
25/02/2018,13,GSV,74.582,21.8,30.2,0,33.6,6.3,898.4,0
25/02/2018,14,GSV,75.797,23.3,31.5,0,29.5,7.2,889.5,0
25/02/2018,15,GSV,75.888,24.1,31.9,0,29.6,7.7,805.3,0
25/02/2018,16,GSV,75.425,24.1,29.3,0,28.1,7.9,650.9,0
25/02/2018,17,GSV,74.338,23.9,25.9,0,29.2,8,426.5,0
25/02/2018,18,GSV,72.525,22.9,22.5,0,32.4,7.9,196.8,0
25/02/2018,19,GSV,71.626,20.8,18.3,0,38.2,6.5,15.8,0
25/02/2018,20,GSV,79.608,18.2,16.2,0,43.4,5.2,0,0
25/02/2018,21,GSV,86.536,16.6,14.6,0,49.8,6.8,0,0
25/02/2018,22,GSV,84.575,15.6,14.4,0,55.4,5.7,0,0
25/02/2018,23,GSV,79.358,14.6,14.1,0,69.5,3,0,0
25/02/2018,24,GSV,72.444,13.9,13.7,0,75.6,2.9,0,0
26/02/2018,1,GSV,65.231,13.7,13.6,0,78.4,2.7,0,0
26/02/2018,2,GSV,61.78,13.4,13.4,0,81.3,2.5,0,0
26/02/2018,3,GSV,60.172,13.1,13.3,0,84.2,2.3,0,0
26/02/2018,4,GSV,59.374,12.3,12.5,0,86,2.1,0,0
26/02/2018,5,GSV,58.754,11.5,11.7,0,87.8,1.8,0,0
26/02/2018,6,GSV,59.548,10.8,10.9,0,89.7,1.6,0,0
26/02/2018,7,GSV,63.747,11.6,11.8,0,85.3,1.4,0,0
26/02/2018,8,GSV,69.184,13,13.5,0,78.4,1.1,28.7,0
26/02/2018,9,GSV,71.8,13.3,16.9,0,74.1,0,246.5,0
26/02/2018,10,GSV,75.6,15.3,21.8,0,69.1,0.1,472.3,0
26/02/2018,11,GSV,79.728,17.1,25.8,0,60.2,2.9,644.3,0
26/02/2018,12,GSV,82.381,19.6,29.4,0,51.4,4.4,754.9,0
26/02/2018,13,GSV,84.114,21.4,30.5,0,38.4,4.2,792.7,0
26/02/2018,14,GSV,84.08,22.5,30.9,0,35.3,3.8,761.6,0
26/02/2018,15,GSV,83.755,23.4,30.6,0,34.5,3.2,669,0
26/02/2018,16,GSV,84.738,24,28.5,0,35.4,2.7,524.4,0
26/02/2018,17,GSV,84.641,23.5,26.1,0,39.5,2.9,351.7,0
